ORDER_NO,CUSTOMER_NUMBER_ONLINE,ORDER_VALUE_ONLINE,DISCOUNT_VALUE_ONLINE,NUMBER_ITEMS_ONLINE,NUMBER_DISCOUNTED_ITEMS_ONLINE
85919152,60890622,"11848,95","559,37",46,12
85926571,87596367,"8327,67",0,6,0
85929476,55422465,"14136,21","488,63",46,6
85956108,64362981,"19291,06","323,57",82,0
85959779,59942241,"17956,17","4801,15",92,20
85971895,57319206,"16098,59","2978,94",100,24
86023684,82935279,"15435,73","5067,08",142,66
86027429,66903963,"22043,37","4951,8",176,24
86033844,88006203,"37032,39","928,79",326,24
86052614,59681085,"11434,99","1046,69",80,20
86064012,56865891,"10504,89",0,22,0
86088645,57122490,"18463,14","4907,26",160,68
86125926,67135269,"10736,76","2186,39",72,16
86127718,61721451,"19790,17","2187,7",160,20
86133704,75808290,"18072,76","3432,2",108,40
86142276,57866325,"25804,38","65,5",152,0
86165360,54122538,"23175,21","365,49",170,4
86166211,55796979,"8814,99","687,75",60,0
86167325,63277404,"12809,18","3445,3",168,40
86171738,88698717,"14783,35",0,72,0
86172694,57268773,"15114,78","1433,14",132,28
86186247,54377250,5109,0,2,0
86206271,64858440,"9670,42","1074,2",4,0
86220027,60778680,"17623,43","2233,55",130,26
86237712,64781532,"20873,54","4464,48",130,14
86249795,55320003,"10132,85","373,35",52,4
86278311,61621485,"25652,42","1213,06",232,30
86292012,77351148,"32791,92","833,16",172,0
86320610,59713266,"20648,22","2754,93",198,54
86327407,58589736,"4905,95","592,12",28,6
86350492,58360077,"6915,49",0,18,0
86354120,81567690,"16821,71","1742,3",116,26
86355926,54987492,"23379,57","7418,53",214,84
86357694,66852513,"37126,71","2629,17",220,12
86371610,55118052,"18987,14","1586,41",170,32
86378573,58727904,"7946,46","176,85",66,0
86385763,59925207,"7375,3","710,02",42,14
86393325,62982624,"15104,3",0,56,0
86400009,61445694,"33245,18","2563,67",296,22
86401701,54242004,"18705,49","2359,31",102,36
86402423,75867663,"10990,9","831,85",94,8
86403366,61491252,"15219,58","859,36",130,16
86437945,64833852,5109,0,2,0
86441870,60781158,"20610,23","856,74",114,8
86448355,62965923,"11603,98","2224,38",118,26
86449817,54469857,"9763,43",0,14,0
86458912,58570446,"25188,68","3850,09",124,64
86471645,67689267,"9566,93","277,72",74,4
86475079,55021002,"21127,68","1758,02",110,20
86512783,54503136,"10803,57","2185,08",104,22
86534857,75746589,"43307,29","644,52",350,36
86540803,54390834,"17455,75","1100,4",140,30
86544011,56937315,"13745,83","195,19",90,4
86570250,87055533,"11775,59","2458,87",90,24
86605953,88388433,"10528,47",393,96,4
86623594,58212021,"28280,28","5792,82",230,56
86626500,77357931,"12211,82","1675,49",68,8
86630237,56752143,"12658,53","127,07",96,4
86630485,67951371,"17864,47","2601,66",88,0
86633774,60168339,"10890,03","778,14",70,8
86640811,64017402,"37763,37","4362,3",210,12
86641213,61897959,"21736,83","2808,64",176,36
86651767,61481622,"4726,48",0,16,8
86668581,55482132,"12742,37","1480,3",64,12
86687726,60822618,"13075,11","2855,8",106,36
86698188,61286514,"10491,79","1523,53",94,20
86700254,68008863,"21873,07","11262,07",114,54
86701996,74717226,"29239,2","366,8",262,4
86703178,59657739,"8177,02",0,60,0
86740704,81468687,"8628,97","5166,64",76,56
86742813,55899474,"22659,07","1218,3",146,18
86748371,62227878,"8284,44",0,6,0
86765036,57796002,"17356,19","2470,66",102,26
86775283,61769322,"26895,61","4628,23",202,32
86776179,76148679,"25900,01","4342,65",264,78
86801502,54350133,"10183,94","710,02",62,4
86802032,62146941,"35569,12","4062,31",204,70
86803855,87055533,"16453,6","1788,15",104,18
86852274,81528213,"12134,53","2673,71",98,34
86874233,85616247,"17825,17","7453,9",150,70
86882363,54961113,"23545,94","1329,65",170,16
86882939,75808290,"14238,39","746,7",46,6
86904275,77237853,"27791,65","2375,03",130,18
86929520,66460275,"41295,13","711,33",244,16
86932094,59092056,"13872,9","1032,28",124,10
86934328,85490877,"22427,2","823,99",164,8
86934382,75968001,"9096,64","1518,29",80,16
86951182,66051456,"18867,93","3758,39",162,36
86952075,65146260,"23209,27","6132,11",172,34
86987265,86741364,"9080,92",0,52,0
86999089,55945512,"11636,73","1772,43",94,0
87034968,88322652,19126,"837,09",148,16
87039537,61563972,"9902,29","158,51",68,0
87088953,82503579,"40541,88","6821,17",376,86
87104353,54043935,"9238,12","613,08",76,8
87115036,61159335,"8238,59","640,59",62,10
87122498,60802557,"9129,39","1362,4",70,12
87124886,82549902,"15127,88","1036,21",138,14
87125639,88613364,"10007,09",0,78,0
87127625,64948311,"27985,53","2427,43",144,22
87131049,59092056,"13422,26","1249,74",102,4
87131310,87275112,"11161,2","897,35",76,22
87132781,58200780,"34181,83","8520,24",268,86
87136265,63168714,"15392,5","683,82",102,16
87143353,57161700,"11759,87","1021,8",82,10
87161993,87530085,"45048,28","4535,22",176,72
87165283,75187569,"26175,11","2373,72",184,16
87166573,85885539,"7115,92","774,21",66,10
87178619,64584402,"7675,29",0,54,0
87181888,84972495,"20209,37","1511,74",162,28
87205661,66113109,"26261,57","640,59",176,4
87232289,55460478,"9920,63","4946,56",80,48
87252940,59359665,"17653,56","1371,57",118,4
87263787,67717833,"20354,78","4427,8",178,52
87264236,55606932,"16017,37","168,99",116,8
87273960,60168339,"18755,27","2719,56",142,32
87289545,67576911,"12185,62","1171,14",94,12
87331966,58422666,"16977,6","2147,09",114,16
87346997,75295113,"11966,85","1734,44",84,8
87350881,60134373,17030,"1016,56",150,14
87360765,62189877,"11060,33","3753,15",72,24
87366471,75936984,"14437,51","3772,8",70,10
87366943,62544048,"29917,78","2135,3",196,16
87381775,84669531,22139,"617,01",150,4
87383675,53844981,"13118,34","796,48",88,6
87399030,57520338,"20607,61","8691,85",182,72
87402289,58618827,"26133,19","39,3",198,0
87415368,66860637,"12104,4","1722,65",100,34
87420034,60677571,"14216,12","2199,49",110,28
87422813,74434197,"19591,05","1898,19",110,16
87427062,81215130,"9897,05","1987,27",70,20
87431563,62197401,"12087,37","2449,7",114,12
87433087,55470450,"8052,57","1913,91",62,20
87435234,85378794,"14133,59",3668,18,0
87453069,87585189,"13101,31","2171,98",92,8
87457136,74902551,"12844,55","2299,05",70,16
87466827,57098268,"20314,17","535,79",134,4
87471997,56605293,"12974,24","259,38",94,4
87475120,87519387,"19251,76","652,38",132,6
87486892,63857052,"17343,09","1865,44",146,26
87502172,88552197,"13764,17","1160,66",94,10
87516516,63578949,"17375,84","2956,67",120,56
87527325,88327236,"14420,48","366,8",84,0
87535796,86741364,"7837,73","552,82",50,6
87543064,63536982,"22476,98",0,224,0
87547819,61478904,"19496,73","3458,4",124,36
87553024,60853587,"21415,88","4438,28",164,66
87554139,54297525,"16331,77","440,16",124,4
87555342,58146729,"37345,48","1609,99",220,16
87565460,75574497,"8094,49","863,29",4,0
87579976,64724841,"26502,61","926,17",170,14
87589177,81166527,"21685,74","2364,55",142,16
87600405,66270237,"20363,95","2322,63",152,26
87608126,80561265,"16754,9","4653,12",168,50
87609323,55293441,"32705,46","7761,75",220,52
87617706,60327744,"24445,91","2654,06",182,32
87618804,67713813,"14377,25","762,42",112,16
87628495,64126371,"12979,48","417,89",122,0
87631447,54192975,"14489,91","1587,72",124,24
87634336,80993496,"20766,12","886,87",150,4
87647786,57454953,"8056,5",0,2,0
87661798,67331976,"17254,01","940,58",98,14
87672071,63330024,"17095,5","387,76",38,4
87678024,54324969,"8445,57","527,93",66,12
87687435,81247014,"19762,66","2558,43",116,12
87692021,58416042,"26650,64","2378,96",158,26
87695197,55144227,"25711,37","1565,45",66,12
87696500,87739458,"13994,73","170,3",114,0
87711655,58200780,"38438,02","8731,15",280,76
87720725,57967902,"20399,32","1186,86",136,12
87725392,74766966,"16663,2","4410,77",118,42
87745057,61722603,"24721,01","596,05",162,12
87748201,62965923,"11321,02","1425,28",118,16
87768253,61643796,"13477,28","868,53",96,8
87770021,63884319,"35827,19","3050,99",248,42
87787500,62183976,"10360,79","678,58",86,12
87789253,83314737,"7773,54","1085,99",66,16
87794511,67378317,"23146,39","2375,03",164,24
87844534,77357931,"16927,82","1720,03",100,16
87847815,64584402,"8167,85",0,52,0
87849611,85597968,"8044,71","417,89",64,12
87859322,68206419,"13000,44","4887,61",178,56
87859822,85520712,"9733,3","1160,66",90,20
87869300,86741364,"9644,22","391,69",52,4
87872694,81545658,"23183,07","5483,66",230,88
87883950,59967819,"17056,2","6005,04",136,60
87912588,75273681,"8123,31",0,24,0
87915696,76750824,"32687,12","683,82",236,20
87962830,84134376,"10491,79","1350,61",62,16
87990471,83796591,"28400,8","234,49",156,8
88011240,59833224,"10189,18","2099,93",88,20
88014819,60451479,"13413,09",655,138,14
88018434,61722747,"31057,48","1088,61",156,16
88020145,86745642,"14468,95",0,94,0
88028382,82549902,"14975,92","4236,54",106,32
88038112,57026931,"15376,78","1278,56",118,20
88049453,57967926,"19359,18","3036,58",198,26
88055460,89122059,"14791,21",1572,62,0
88058235,83472207,"28973,27","2240,1",196,28
88063977,77631939,"14449,3",0,10,0
88069504,80915460,"10537,64","1142,32",92,18
88103025,63277404,"13641,03","1598,2",134,12
88105367,55978089,"29171,08","1112,19",174,16
88114234,61596165,"30029,13","766,35",206,4
88123110,82882899,"11829,3","658,93",124,10
88123934,86594496,"7618,96",0,64,0
88129991,63700884,"11098,32","9117,6",134,70
88134182,60236766,"7250,85","1570,69",32,0
88155697,67945773,"27157,61","3111,25",178,34
88175300,79967979,"11467,74","8011,96",108,96
88178098,55655007,"18203,76","1146,25",102,20
88188484,75187569,"10621,48",0,60,0
88212085,59719224,"17395,49","3623,46",104,26
88214485,62931663,"6624,67","3958,82",38,24
88220549,89201682,"6109,84",0,62,0
88248544,85829952,7467,"1785,53",46,12
88251402,54276894,"24537,61","277,72",156,6
88252192,58698585,"46584,91","2078,97",78,0
88253617,55597347,"23311,45","5513,79",118,40
88262319,59996340,"27703,88","7934,67",218,86
88267105,56083776,"11581,71","710,02",70,4
88270067,88980699,"8394,48",0,66,0
88273546,78250299,"8112,83","509,59",68,8
88304045,77272779,"27060,67","1662,39",216,24
88329659,61729071,"16524,34","2347,52",114,34
88367739,74625801,"17350,95","983,81",136,20
88368774,67643775,"33943,41","3417,79",156,16
88372777,55796979,"11410,1","1590,34",72,16
88379518,55752717,12576,0,2,0
88397115,62620890,"31502,88","1845,79",186,30
88397130,61462839,"33078,81","1641,43",232,12
88400201,74854575,"11617,08","4087,2",96,38
88446065,61262295,"7862,62","1425,28",76,12
88455400,83445660,"11174,3","3200,33",96,40
88456221,65003508,"12907,43","204,36",64,4
88462416,64289433,"10996,14","788,62",78,4
88464083,61629066,"16693,33","5219,04",120,74
88470849,65234742,"22039,44","5564,88",104,44
88499897,57268773,"19838,64","487,32",180,18
88510424,81428790,"4755,3","91,7",44,0
88511243,81215130,"10177,39","2414,33",120,36
88516567,88057578,"24854,63","2889,86",198,38
88518016,66587856,"16285,92","1972,86",154,26
88520829,54526149,"9514,53","1011,32",56,4
88571868,63536982,"47186,2","65,5",374,0
88582790,54791751,"6849,99","1120,05",42,10
88628244,61897959,"18070,14","1473,75",170,20
88650141,76292640,"9679,59","1062,41",64,16
88654410,66604197,"9139,87","962,85",68,8
88697928,86517393,"7625,51","935,34",80,8
88706197,56865891,"8835,95",0,10,0
88713454,70968309,"16419,54","2215,21",118,12
88715674,60875796,5109,0,2,0
88727763,57461325,"19013,34","1084,68",88,10
88733954,63126639,"21987,04","7947,77",168,72
88740166,88447674,"17053,58",0,112,0
88765484,85104924,13886,"425,75",122,4
88774509,60463893,"33091,91","3132,21",222,24
88783552,87870042,"10899,2","749,32",72,4
88795260,64064073,"11024,96","4046,59",80,28
88813160,60823965,"14598,64","634,04",98,4
88816905,54361611,"22256,9","4476,27",136,26
88822433,65598540,"8209,77",0,6,0
88830528,55038564,"10428,91","2040,98",68,8
88893666,75273681,"25761,15","1013,94",262,28
88902117,64673031,"15258,88","3969,3",174,40
88905270,66157869,"34532,91","9657,32",206,50
88906185,60398610,"10776,06","2435,29",110,16
88907372,82979220,"8459,98","3863,19",60,24
88932748,87108588,"41777,21","682,51",286,8
88945883,55535325,"36987,85","3009,07",220,24
88973405,54235995,"14461,09","733,6",122,12
88978214,78677076,"15438,35","4507,71",92,32
88995806,57797802,"27330,53","6467,47",190,82
88997425,66369135,"15049,28","1262,84",142,40
88999010,82700853,"30026,51","2829,6",218,24
89011862,82019010,"19547,82","2195,56",158,44
89018679,82401297,"7414,6","176,85",62,0
89029443,56407323,"7001,95","1062,41",60,12
89052210,85159623,"11562,06","850,19",112,16
89061434,61612983,"12412,25","520,07",58,0
89082870,56301510,"16206,01","687,75",124,10
89086022,55576830,"24076,49","3772,8",196,52
89089508,88400055,"14546,24",0,122,0
89091819,54084210,"11057,71",0,90,0
89093348,65417301,"7697,56","128,38",62,4
89096679,67519335,"16054,05","2726,11",128,36
89098864,86835096,"18945,22","3092,91",170,32
89136542,60605820,"12629,71","2144,47",74,8
89146245,65965821,"16389,41","2185,08",62,20
89147077,64525947,"37896,99","3323,47",242,22
89181566,64017402,"16019,99","3630,01",88,22
89198701,56347455,"20213,3","2730,04",128,26
89202533,66590838,"7067,45","4647,88",34,0
89228165,86557791,"21300,6","808,27",144,18
89230788,60970473,"7055,66","514,83",46,8
89241719,65157384,"21279,64","294,75",188,4
89251222,67643775,"34181,83","1629,64",164,16
89260118,58574217,"27766,76","1400,39",212,18
89261386,67033857,"8357,8","132,31",60,4
89281799,54990756,"20746,47","1458,03",140,22
89293539,64257858,"9042,93","1163,28",108,24
89298034,66510612,"19241,28","4810,32",148,52
89300483,54247719,"8483,56","5195,46",100,60
89317914,66691416,"16904,24",0,12,0
89319884,65220315,"17454,44","927,48",124,0
89325340,62774130,"23528,91","462,43",158,0
89329880,62278365,"11471,67","1012,63",88,20
89336892,88984413,"16304,26","1196,03",164,16
89338621,60546864,"7391,02","782,07",72,12
89429375,56051700,"31919,46",0,100,0
89432734,67621644,"16188,98","327,5",92,4
89435677,54880593,"30182,4","9390,08",198,58
89438674,66651099,"15421,32","888,18",74,4
89443232,66559665,"32825,98","1565,45",224,18
89468521,85453944,"20894,5","2841,39",162,24
89485665,62538015,"22733,74","436,23",168,8
89491646,66115752,"17235,67","1949,28",164,38
89496074,86242521,"1226,16","990,36",20,16
89499277,53971647,"16124,79","1423,97",120,6
89505214,78877653,"9978,27","1646,67",50,0
89519073,54096585,"9065,2","1359,78",72,28
89523953,60853587,"25618,36","8716,74",194,86
89531911,84853719,"11178,23","1019,18",98,26
89567859,89093874,"8605,39","77,29",84,0
89580611,60556950,"15633,54","2948,81",114,32
89590599,60612159,"12845,86","2439,22",110,28
89593553,57331905,"11127,14","3527,83",82,34
89612279,67552134,"28348,4","1727,89",204,24
89612426,65697108,"19833,4","281,65",136,14
89635276,54469794,"29955,77","1704,31",152,32
89660659,63997491,"14031,41","1196,03",108,26
89660733,54921405,"12538,01","3856,64",102,28
89662016,86987442,"15387,26","2774,58",86,8
89666102,55454025,"21891,41","5575,36",162,28
89678201,83221101,"25793,9","1801,25",198,18
89688660,56368353,"7939,91","640,59",54,4
89696800,63374238,"4219,51","15693,8",8,0
89704237,64243728,15720,0,2,0
89707596,67822965,"10909,68","468,98",84,14
89708041,68155860,"17218,64",0,112,0
89728576,87966315,"9311,48","1198,65",64,8
89754093,58075848,"19813,75","2554,5",104,4
89764845,86512740,"17563,17","2181,15",90,14
89775792,60546864,7074,0,2,0
89788388,57752358,"20586,65","1443,62",198,32
89791628,85110048,"13225,76",0,112,0
89791862,56051700,15720,0,2,0
89800536,62950041,"18343,93","508,28",146,8
89810064,58078284,"13221,83","1013,94",88,12
89814595,55593909,"12034,97","2169,36",70,12
89847632,67394334,"15423,94","780,76",88,8
89855652,79357362,"20373,12","2200,8",120,0
89888027,60174636,"13748,45","729,67",112,24
89889798,63889806,"18915,09","1747,54",146,30
89915461,55978089,"17361,43","3088,98",208,52
89933004,80993064,"16558,4","960,23",112,4
89960585,85084815,"11784,76","957,61",82,0
89967690,63790227,"20307,62","6029,93",216,60
89969741,88216506,"13865,04","630,11",100,4
89989240,75644811,"24799,61","2703,84",210,28
90004867,55755747,"14721,78","594,74",116,4
90009997,84902184,"12908,74","1712,17",88,12
90011186,57534945,"17573,65","2875,45",122,6
90020348,54514293,"27301,71","2000,37",210,28
90027187,60047058,"24973,84","957,61",168,18
90031512,86720364,"14741,43","757,18",102,12
90073983,67181160,"11019,72","5875,35",70,60
90082295,58251564,"36467,78","2707,77",282,54
90088404,63736914,"27244,07","222,7",196,4
90109290,55128789,"21761,72","691,68",182,14
90114154,65698896,"8803,2","753,25",64,0
90115108,61491252,"17113,84","4287,63",110,16
90120663,64003806,5109,0,2,0
90126502,81060477,"16591,15","4469,72",110,16
90129774,67945773,"10828,46","3603,81",92,70
90131426,63694719,"25898,7","4471,03",216,58
90141330,61044000,"23900,95","2318,7",188,38
90146885,60374601,"36166,48","2977,63",270,28
90151538,74717226,"33015,93","1438,38",294,32
90153657,57883884,29999,"2462,8",180,32
90168326,68073831,"17958,79","281,65",124,0
90200035,61792995,"10223,24","3212,12",76,42
90203444,67689267,"15608,65",0,96,0
90239278,67118979,"12383,43","2520,44",112,38
90243468,62650845,"23393,98",1179,140,14
90260758,67033857,"8626,35","3712,54",62,24
90263688,64315362,"20531,63","3788,52",148,52
90276793,84092694,"31611,61","5173,19",238,78
90283420,62686989,"22550,34","8264,79",194,72
