CUSTOMER_NO,LOYALTY PROGRAM,AGE,CUSTOMER_TYPE,GENDER
87133500,0,2,2,1
87133605,0,3,1,1
87133698,1,1,2,1
87135075,0,1,2,1
87137220,0,1,1,0
87138111,1,1,2,0
87138906,0,1,1,0
87139377,0,3,0,1
87139551,1,3,3,1
87139587,1,4,2,1
87144030,0,1,2,0
87146196,0,3,1,1
87146799,0,1,1,1
87149643,0,1,2,0
87156141,1,2,1,1
87156915,0,2,1,0
87160647,1,3,2,0
87160977,1,2,1,1
87171648,0,3,1,1
87174273,0,2,3,0
87174300,1,4,1,0
87177012,0,2,1,1
87177561,0,1,2,0
87179445,1,3,1,0
87180429,0,2,2,1
87187995,0,3,4,0
87193527,0,2,1,0
87194814,0,4,1,0
87196176,0,2,2,0
87199122,0,2,2,1
87200403,0,4,1,0
87202764,0,1,4,1
87205605,0,2,2,1
87209619,0,2,4,0
87213588,0,2,4,0
87213990,1,2,2,0
87215463,0,1,2,0
87217194,0,3,2,0
87217311,1,2,4,1
87222165,0,1,3,0
87223431,0,3,1,0
87224259,1,2,2,1
87225837,0,3,3,0
87226050,1,3,1,0
87226386,0,2,4,1
87227982,0,1,2,0
87228381,0,4,1,0
87231801,0,2,3,1
87232554,1,3,2,0
87233262,1,2,2,1
87233583,0,1,2,1
87236694,0,2,2,0
87237831,0,2,2,0
87238251,0,1,2,1
87238947,1,2,2,1
87240291,1,3,1,0
87240342,0,1,2,0
87244692,0,2,4,0
87246129,0,2,0,0
87246204,1,1,3,0
87248961,0,4,1,0
87250254,0,1,4,1
87252459,0,3,3,0
87253443,0,3,3,1
87258219,0,2,2,1
87258453,0,4,2,1
87262275,1,4,2,0
87263253,0,2,1,0
87266610,0,3,1,1
87268425,0,2,1,0
87270465,0,2,1,1
87270750,0,2,1,1
87272571,0,3,2,1
87272895,0,2,1,0
87274200,0,2,2,1
87275112,0,1,1,0
87276261,0,1,2,0
87277527,0,1,2,0
87277710,1,1,2,0
87277716,0,1,1,0
87280356,1,2,3,1
87280995,1,3,1,0
87282327,1,1,1,0
87283143,1,3,1,1
87285216,1,4,1,0
87285894,1,2,1,0
87289260,1,2,3,0
87289893,1,3,3,0
87292203,1,2,1,0
87292773,0,2,3,1
87293487,1,3,2,1
87293550,0,3,4,1
87295722,0,1,1,0
87295977,0,2,0,0
87296616,1,4,2,1
87297282,1,1,1,0
87297816,1,1,2,0
87299115,1,3,3,0
87300660,1,3,1,0
87301725,0,2,3,1
87302082,1,2,1,0
87302202,0,2,2,0
87302895,0,2,2,0
87304434,1,2,2,0
87305703,1,2,2,1
87305952,1,1,1,0
87310242,1,2,1,1
87311349,1,1,2,1
87312759,0,3,4,1
87315033,1,1,1,0
87315666,1,3,2,0
87316629,1,2,3,1
87316656,0,2,2,0
87316770,1,3,1,0
87317451,1,2,1,0
87317826,1,3,2,0
87318753,1,3,1,0
87319149,0,1,4,0
87320007,1,2,2,0
87321741,1,3,1,0
87322146,1,3,2,0
87324078,1,3,1,0
87325686,1,3,1,0
87326259,1,1,2,0
87327162,1,2,1,0
87328245,1,3,1,1
87330585,0,1,4,0
87331746,1,3,2,0
87332112,1,3,1,0
87332370,1,3,3,0
87332571,1,2,2,0
87335823,0,2,1,0
87337749,1,2,1,0
87338064,1,4,1,1
87339789,1,3,2,0
87339864,1,4,2,1
87341760,1,3,2,1
87342915,1,4,3,0
87343650,1,4,1,0
87344172,1,4,1,1
87344721,1,3,1,0
87344895,1,3,3,1
87345345,1,3,2,0
87345585,1,4,1,0
87345819,1,4,1,0
87346275,0,1,3,0
87346701,1,3,1,0
87346788,1,4,1,0
87346998,1,4,1,1
87348294,1,4,1,0
87348759,1,2,1,1
87349032,0,3,2,0
87349038,1,4,1,0
87350235,1,3,1,0
87350265,1,3,1,1
87351186,1,2,3,1
87351231,1,3,2,0
87351663,1,2,3,0
87351684,1,3,2,0
87351987,1,3,1,0
87352926,1,3,3,0
87354630,1,3,3,0
87355206,1,3,1,0
87355383,1,3,3,1
87356622,1,1,1,0
87358647,1,1,2,1
87359316,1,3,2,0
87359415,1,4,1,1
87360192,1,2,3,0
87361134,1,3,1,1
87361245,0,1,1,0
87362739,1,3,2,0
87362760,1,2,2,0
87362967,1,3,2,1
87363951,1,4,1,0
87364326,1,3,3,1
87364869,0,2,1,0
87365484,1,1,3,0
87365598,1,2,3,0
87365706,1,3,1,0
87368274,1,2,3,1
87368760,1,4,2,0
87368919,1,3,2,0
87372111,1,4,2,0
87372123,1,4,1,1
87372669,1,2,2,0
87372732,1,4,3,1
87373221,1,3,3,1
87373470,1,3,1,0
87374913,0,2,2,0
87374922,1,1,3,0
87376257,1,2,3,0
87377259,1,4,1,0
87378183,1,1,2,1
87378753,0,2,2,1
87378903,1,2,1,0
87379425,1,3,3,0
87380718,1,4,3,0
87381963,1,2,3,0
87383022,0,1,1,0
87383103,1,2,2,0
87383772,1,3,2,0
87384675,1,2,1,1
87385299,1,3,1,0
87385971,1,3,2,1
87386103,0,1,1,0
87386460,1,3,2,0
87386463,0,3,2,0
87387018,1,3,2,1
87390144,1,3,1,0
87390273,1,3,2,0
87391371,1,2,3,0
87391962,1,2,3,0
87392502,1,4,1,0
87393459,0,2,2,0
87393501,1,2,2,0
87394005,1,2,1,0
87394014,1,4,1,1
87394386,1,2,1,0
87395952,0,1,2,0
87396135,1,4,1,1
87396399,0,4,1,0
87396915,1,3,1,0
87398232,0,2,2,1
87401643,1,3,1,0
87401727,1,3,2,0
87401841,0,2,1,1
87402717,1,4,3,0
87403665,0,4,1,0
87403998,1,3,2,1
87404109,1,4,1,0
87404367,1,4,1,0
87406557,1,2,3,1
87407424,1,3,1,0
87409164,1,4,2,0
87409377,1,3,2,1
87409416,0,2,2,1
87410298,1,4,2,0
87411282,1,2,1,0
87416502,1,2,2,1
87417072,0,3,1,1
87417888,1,3,1,1
87418137,1,3,3,0
87419649,0,2,3,1
87420210,1,2,2,1
87422853,1,3,1,0
87423048,1,4,1,0
87423405,1,3,2,0
87424716,0,3,1,0
87426087,1,4,1,0
87426090,1,4,1,0
87426927,0,1,2,0
87427431,1,4,1,1
87427683,1,4,1,0
87430140,1,3,1,0
87430275,1,4,3,1
87430473,1,4,1,1
87432153,1,3,3,0
87432822,0,1,2,0
87433569,1,3,3,1
87435594,1,3,1,0
87436209,1,3,1,0
87437814,1,3,3,0
87437943,0,4,2,1
87439359,0,2,2,0
87439617,1,3,2,0
87439833,1,3,1,1
87440772,0,2,2,0
87440790,0,3,2,1
87440955,1,3,1,0
87442152,1,1,1,0
87442248,1,4,1,0
87442452,1,3,1,0
87443166,0,1,0,0
87443280,1,4,1,1
87444267,1,4,1,0
87445257,1,2,3,1
87445419,1,4,3,0
87446211,1,3,1,0
87449061,1,4,1,0
87451092,1,4,2,0
87451284,1,2,1,1
87452586,1,2,2,1
87454386,1,4,1,1
87455247,1,3,2,1
87456396,1,3,0,1
87456891,1,2,1,0
87457281,1,3,2,0
87460170,1,4,1,0
87463878,1,2,3,1
87464937,1,4,2,0
87465003,1,3,1,0
87465234,1,4,2,0
87466026,1,4,3,0
87466218,0,1,0,1
87466530,1,2,2,0
87466833,0,2,2,1
87466962,1,3,1,0
87467955,0,1,2,1
87468036,1,3,1,0
87468984,1,3,2,0
87469521,0,2,3,0
87470394,1,1,2,0
87471456,1,3,1,0
87471465,1,2,1,0
87472854,1,3,1,0
87473199,1,3,1,1
87474015,0,1,2,1
87477603,0,3,3,1
87478440,1,4,1,0
87481122,1,2,2,1
87484539,1,4,1,1
87486255,0,3,1,0
87487767,0,1,2,0
87488322,1,2,2,0
87490302,1,4,1,0
87491229,1,3,1,0
87492486,1,3,3,0
87493428,1,3,1,1
87493644,1,3,1,1
87493755,1,2,2,1
87494178,1,3,2,0
87496812,1,4,1,1
87497541,0,2,2,1
87497817,1,1,3,0
87498192,1,4,1,0
87498846,0,3,1,1
87498882,1,3,2,1
87499737,1,2,2,0
87500178,1,4,3,1
87500238,1,4,1,1
87500253,1,4,2,0
87500526,0,3,1,1
87502578,1,3,2,0
87503097,0,2,4,0
87504357,0,2,1,1
87504483,1,4,3,0
87508083,0,4,1,1
87510015,0,1,3,0
87510651,0,1,1,0
87511434,0,1,1,0
87511815,1,3,2,0
87512739,1,1,1,1
87514344,1,3,2,1
87515517,1,3,1,0
87515646,0,2,3,0
87516165,0,2,2,0
87518373,1,4,2,0
87519387,0,2,0,1
87519732,1,4,3,0
87522207,1,1,2,0
87522633,1,4,1,1
87525243,1,3,1,0
87525336,1,2,1,1
87525345,1,3,1,0
87525489,1,3,1,1
87526218,1,2,1,0
87527784,1,3,2,0
87529239,1,2,2,1
87529452,1,1,3,0
87529839,1,3,1,0
87529959,0,1,2,0
87530325,1,4,2,0
87532413,0,2,2,1
87533385,1,1,3,0
87537120,1,3,2,0
87537126,1,1,1,1
87540336,1,2,1,1
87542013,1,4,1,1
87542706,1,4,1,0
87545469,0,1,2,1
87547572,1,4,1,0
87550056,1,3,1,0
87551748,1,2,1,0
87552972,1,1,2,1
87553110,1,4,2,0
87554316,1,3,2,0
87555156,1,2,1,0
87557547,0,2,4,1
87558486,0,3,1,0
87558735,0,2,1,1
87559356,1,4,2,1
87559551,1,2,3,0
87559614,0,2,3,0
87560526,1,1,1,1
87562608,1,4,2,1
87562878,1,3,2,1
87562989,1,4,1,0
87563760,1,3,1,0
87565584,1,4,2,1
87566157,0,1,2,0
87567417,1,2,3,1
87567423,1,3,1,0
87569859,1,4,1,0
87571239,1,2,1,0
87572637,0,4,2,1
87574296,1,3,2,1
87574338,1,4,3,1
87575925,0,2,2,0
87578529,1,2,1,1
87579678,0,2,3,0
87581151,1,2,3,0
87581328,1,2,2,0
87583269,1,3,1,1
87583800,1,3,1,0
87585189,0,1,2,0
87585960,1,4,2,0
87586995,0,3,1,0
87587202,1,3,1,0
87587265,0,2,1,1
87588531,1,1,2,1
87589641,0,2,2,0
87590028,0,2,1,0
87590040,0,1,1,1
87590538,1,3,1,0
87596367,0,3,4,0
87597096,1,1,2,0
87599172,0,3,2,1
87600534,0,1,3,1
87604377,1,4,1,0
87605022,0,2,2,0
87605154,1,4,2,0
87607017,0,2,2,1
87607227,0,1,3,0
87608715,1,3,1,1
87608724,1,1,1,0
87608817,1,3,2,1
87610044,0,1,3,0
87610770,0,1,2,1
87613482,1,2,1,1
87614307,1,2,2,0
87615387,1,1,2,1
87615432,0,2,3,0
87616629,1,3,3,0
87618378,1,4,3,1
87620355,1,3,2,0
87621315,0,1,3,0
87622620,1,1,2,0
87623520,1,3,1,0
87625497,1,3,2,0
87625629,1,4,2,0
87627126,1,2,1,0
87629046,0,4,1,1
87630795,0,4,2,1
87631152,0,1,4,0
87632535,0,3,1,1
87633573,0,3,3,1
87636021,1,1,2,0
87636027,0,1,3,1
87636756,1,3,3,0
87638001,1,2,1,0
87641265,1,2,1,0
87641493,0,2,1,1
87642108,1,4,1,1
87642954,0,2,1,1
87645300,1,3,2,0
87646608,0,2,1,0
87649401,1,2,1,0
87649920,0,2,2,1
87651330,1,4,1,0
87656607,0,2,3,1
87662805,1,2,2,1
87664455,0,2,2,0
87664482,1,3,2,0
87666342,1,3,2,0
87666765,1,3,2,1
87666963,1,2,1,1
87667959,1,3,1,1
87671295,0,3,2,0
87671547,0,3,4,0
87673551,0,1,3,1
87673764,0,2,4,0
87676350,0,2,2,0
87676566,1,3,2,0
87677811,0,1,2,0
87679581,1,2,3,0
87681708,0,1,3,1
87681936,1,3,2,0
87683079,0,2,1,1
87685638,1,3,3,1
87687870,1,2,1,1
87689610,1,4,3,0
87690627,1,4,1,0
87692265,1,1,1,1
87696843,1,4,1,0
87697722,0,2,3,0
87697830,1,3,3,0
87698136,0,2,1,0
87698769,1,4,3,0
87700077,1,2,4,0
87703686,1,4,2,1
87704049,1,4,2,0
87704532,1,1,1,0
87704790,0,3,2,0
87707220,1,1,1,0
87713769,1,4,3,0
87714456,0,2,2,1
87721833,0,2,3,0
87723183,0,3,1,0
87723336,0,2,2,0
87724488,0,4,2,0
87727746,1,2,3,1
87731772,0,1,1,1
87737022,1,4,1,0
87737520,1,4,1,1
87739251,1,3,3,0
87739851,1,1,1,1
87740139,0,2,2,1
87741093,0,3,3,1
87744579,1,3,3,0
87747942,0,1,2,1
87748002,1,3,1,0
87751359,1,2,2,0
87752151,1,3,3,0
87754902,1,4,1,0
87755448,1,4,3,0
87755844,1,1,3,0
87756642,0,1,1,1
87759501,1,1,3,0
87765084,0,1,2,1
87765267,1,1,1,0
87766737,1,4,2,1
87768522,0,2,3,0
87768603,0,1,2,1
87772674,1,3,3,0
87775704,1,4,1,0
87779466,0,2,0,1
87780108,1,2,1,0
87780156,0,2,3,0
87780795,0,1,1,0
87780996,0,2,1,0
87781137,1,2,3,0
87781701,1,3,2,0
87781881,0,3,3,0
87782481,1,4,1,0
87783690,1,2,2,1
87784104,0,1,2,0
87784683,0,3,1,1
87785250,0,2,1,0
87787140,1,3,3,1
87790272,1,4,1,1
87790845,0,2,2,1
87793344,1,3,1,0
87793848,0,1,1,0
87794523,0,2,2,0
87797739,0,3,1,0
87798654,1,1,1,0
87800361,0,4,1,1
87801165,0,2,3,0
87802230,1,2,1,0
87802479,1,2,2,1
87803823,1,2,3,1
87805512,1,1,1,0
87805971,0,2,1,0
87809811,0,1,2,1
87810021,1,3,3,0
87810798,1,2,1,1
87812700,0,4,2,0
87814113,0,2,1,0
87816174,0,3,3,1
87816351,0,1,2,1
87821133,0,4,3,1
87826827,1,2,3,1
87831438,0,3,2,0
87831669,1,4,2,0
87832692,1,2,2,0
87833445,1,4,2,0
87833781,0,3,1,0
87835131,0,2,3,1
87835794,0,2,2,1
87836580,0,1,1,0
87837015,1,2,1,0
87837072,1,3,3,1
87837297,0,2,1,0
87837510,0,2,1,0
87837852,1,2,1,0
87838638,0,1,2,0
87839148,0,2,1,1
87839325,0,2,1,1
87840066,0,2,3,0
87840825,0,3,1,0
87841521,1,4,1,0
87841830,1,1,1,0
87844827,0,2,1,0
87848547,0,2,4,0
87848907,0,4,1,0
87852462,0,3,3,0
87853167,0,2,1,1
87854697,0,3,1,0
87857694,0,2,2,1
87857709,1,2,2,0
87858141,0,2,2,0
87860124,0,2,2,1
87860370,1,3,2,0
87860685,0,2,3,0
87862308,1,2,3,0
87862473,1,3,2,0
87862623,0,2,1,0
87868926,0,3,2,0
87868992,1,2,2,0
87869991,0,1,4,1
87870042,0,1,2,0
87870186,0,3,3,0
87874248,1,3,2,0
87875109,0,1,3,0
87878268,0,2,1,0
87880218,1,4,1,0
87882348,0,3,1,0
87883407,0,2,2,0
87885432,0,3,3,0
87888066,0,4,3,0
87888522,0,1,1,0
87889146,0,2,3,1
87889740,0,3,2,1
87890493,1,2,2,1
87890994,1,2,2,0
87892944,0,1,2,0
87892998,1,1,2,0
87893571,0,2,3,0
87893859,0,2,2,0
87900231,0,2,4,0
87900999,1,4,3,1
87902751,0,2,2,1
87902838,0,3,2,1
87902847,1,3,1,1
87903852,1,4,1,0
87905391,0,2,1,0
87905673,0,1,1,0
87906123,0,1,2,0
87909534,1,4,1,0
87910023,0,2,2,0
87911241,0,2,3,1
87911526,1,2,2,1
87914484,1,4,1,1
87914589,0,3,1,0
87914982,0,1,2,1
87916095,0,1,3,0
87916290,1,3,2,0
87917556,0,3,1,0
87918807,0,1,3,0
87920193,0,3,2,0
87924600,1,2,2,0
87924993,0,1,2,0
87925002,1,4,3,0
87925611,0,4,2,1
87926439,1,2,3,1
87928821,1,3,2,0
87930321,1,3,4,0
87932721,1,4,1,1
87934794,1,3,1,0
87937152,0,1,1,1
87938760,1,4,1,0
87938979,0,2,2,1
87940023,0,2,2,0
87942093,1,4,2,0
87942264,0,1,3,0
87942543,0,2,3,0
87942654,1,3,2,0
87943785,1,1,2,1
87944967,1,1,2,0
87945540,1,3,2,0
87946347,1,3,1,1
87946452,1,3,3,0
87946557,0,3,2,0
87947079,1,4,1,0
87947196,1,4,1,0
87948294,0,3,2,0
87949821,0,2,3,0
87951672,0,2,3,0
87951777,0,2,1,1
87951975,0,2,3,0
87952929,0,3,2,1
87953052,0,2,1,1
87953541,0,1,1,1
87955698,1,4,2,0
87956898,0,1,1,0
87958254,0,2,2,0
87961470,0,1,1,1
87962943,0,1,2,1
87964998,0,1,3,1
87966315,1,4,4,1
87968139,0,1,2,0
87969480,0,3,1,0
87970077,0,2,1,1
87970362,0,2,2,0
87971529,0,1,3,1
87974724,0,2,2,0
87977922,1,1,2,1
87978381,0,2,2,1
87978702,1,1,2,0
87979791,0,3,2,0
87980154,1,2,2,1
87981609,0,1,2,0
87982095,0,2,2,1
87983310,0,2,2,0
87983925,0,1,0,0
87984039,0,1,1,1
87985182,0,2,1,0
87985449,1,4,1,0
87985755,0,2,2,0
87986187,1,1,2,1
87989133,0,1,2,0
87990315,0,3,2,0
87992196,0,2,2,1
87992733,1,1,2,0
87992844,0,3,2,1
87996024,1,1,2,0
87998031,0,2,1,1
87999582,1,2,4,0
87999939,0,3,4,1
88000563,0,3,1,0
88005072,1,2,2,0
88006362,0,3,1,0
88009287,1,1,2,1
88009506,0,4,4,0
88011081,1,3,4,0
88011264,1,2,1,1
88012557,0,3,2,0
88017369,0,1,2,0
88018662,1,3,2,0
88018869,1,1,1,0
88020276,0,3,2,1
88020849,1,2,2,1
88020855,0,1,3,1
88022262,0,2,2,1
88025781,0,2,2,1
88028361,0,2,2,0
88030785,0,2,3,0
88032558,0,1,2,0
88033161,1,4,1,0
88034994,0,1,3,0
88035045,1,3,2,0
88036017,0,2,1,0
88037268,1,3,2,0
88037457,0,3,3,1
88039053,0,1,1,1
88039695,1,4,3,0
88040217,0,2,1,1
88042392,0,1,1,0
88042695,0,2,1,0
88044594,1,3,2,1
88045212,0,2,2,0
88047120,0,2,2,0
88047180,0,2,2,0
88047564,1,2,2,0
88047675,0,1,2,0
88049583,1,3,2,1
88050201,0,1,1,0
88050456,1,2,3,1
88050768,1,2,1,0
88051869,0,2,2,0
88054275,0,2,2,0
88054692,1,3,1,0
88056921,0,1,1,0
88057197,0,1,1,0
88057578,0,2,3,0
88058856,1,3,2,0
88060395,0,2,1,0
88062921,0,2,4,1
88063557,0,1,3,1
88064844,0,3,1,1
88065711,1,1,1,1
88066410,1,4,2,0
88072953,1,4,1,1
88073364,0,2,1,1
88075743,0,2,4,1
88077141,0,1,3,1
88078596,1,4,4,0
88079844,0,1,2,1
88080030,1,2,1,1
88080831,0,1,1,0
88081833,0,1,4,0
88082487,0,2,0,0
88082505,1,3,2,0
88085673,1,4,4,0
88086222,0,2,2,1
88087431,1,1,1,0
88088640,0,1,3,1
88088931,1,2,2,0
88089270,1,3,1,1
88090677,1,3,2,1
88096158,0,1,2,0
88098033,1,1,2,0
88099656,0,1,2,1
88100295,0,3,4,0
88101933,0,3,2,1
88102056,0,1,2,1
88104054,0,1,1,0
88106037,0,2,0,0
88106853,1,2,1,1
88107651,1,2,2,1
88107711,0,2,1,0
88107717,1,1,2,1
88108839,0,1,2,1
88109061,0,3,2,0
88110489,1,2,4,1
88110504,0,2,4,0
88115226,0,1,2,1
88122075,1,4,3,0
88124211,0,1,1,0
88125921,0,1,1,0
88126530,1,1,0,0
88128753,1,1,3,1
88129350,1,2,2,1
88131162,0,2,3,1
88132581,0,1,4,1
88132995,0,2,1,0
88133766,0,1,3,0
88134309,0,2,4,0
88134321,0,2,1,0
88135851,1,4,1,0
88140825,0,1,1,0
88141083,0,1,1,1
88141101,1,4,4,1
88141611,1,1,1,0
88142382,0,2,1,0
88142595,0,1,1,1
88144095,1,1,3,1
88144884,1,3,3,0
88145949,1,3,1,1
88147536,1,2,2,0
88149879,0,1,3,1
88149903,1,3,1,0
88151253,0,2,2,0
88153980,0,3,3,1
88157532,1,1,4,0
88158441,1,3,4,0
88159707,1,2,4,1
88162524,0,1,4,0
88165194,0,1,4,0
88165689,0,2,4,0
88167093,1,2,4,0
88167189,0,1,4,0
88168542,1,4,4,0
88170999,1,3,4,0
88172445,0,1,4,1
88174707,1,2,4,0
88174770,0,2,4,0
88175241,0,2,4,0
88176039,0,2,4,0
88177272,0,1,1,0
88178820,1,3,4,0
88179183,1,3,4,0
88179660,0,1,4,0
88182591,0,2,4,0
88183137,1,4,4,0
88184331,1,4,4,1
88184559,0,1,4,1
88186179,0,1,4,0
88186293,1,3,4,1
88186911,1,1,4,0
88188711,1,4,4,0
88189254,0,2,4,1
88189500,1,3,4,0
88190838,0,1,4,1
88191699,0,2,4,1
88192521,1,3,4,0
88192830,0,3,4,0
88193253,0,2,4,0
88193922,1,2,4,1
88194468,0,2,4,0
88195533,0,2,4,0
88195827,1,4,2,1
88200363,1,3,4,0
88201329,1,2,4,1
88205283,0,2,2,0
88215540,0,1,4,1
88216506,0,3,4,0
88216785,0,1,4,0
88217718,0,3,4,0
88219638,1,2,4,1
88219716,0,2,4,0
88220505,1,2,4,0
88221348,0,1,4,0
88221591,0,2,4,0
88222299,0,3,4,0
88223832,0,2,4,0
88224933,0,2,4,1
88225356,0,2,4,0
88227048,1,2,4,1
88245309,0,1,4,1
88246587,1,1,4,0
88247292,0,2,4,0
88247709,1,3,4,0
88248015,0,4,0,0
88248051,0,3,4,0
88248780,0,3,4,0
88250310,1,3,4,0
88251129,0,1,4,0
88251369,0,3,4,0
88252164,1,4,4,0
88253553,1,2,4,0
88253649,1,4,4,0
88255221,0,1,0,1
88258362,1,3,4,0
88264023,0,2,4,1
88265847,0,4,4,0
88266219,0,1,4,1
88267782,0,3,4,1
88268823,0,1,4,0
88270527,0,1,4,0
88272483,1,3,4,0
88272603,1,4,4,0
88277958,1,4,4,0
88277994,0,3,4,1
88278222,1,2,4,1
88279917,0,1,4,0
88280085,0,2,4,0
88280604,0,1,4,1
88281888,1,2,4,1
88283166,1,4,4,0
88285020,0,1,4,0
88285869,1,3,4,0
88286565,0,1,4,1
88287258,0,2,4,1
88288962,0,1,4,0
88293447,0,2,4,1
88295439,0,1,4,0
88297293,0,1,4,0
88297530,0,1,0,0
88297908,0,2,4,0
88298586,1,2,4,0
88299243,1,3,4,0
88300557,0,2,4,0
88300731,1,1,4,1
88301274,1,3,4,0
88302582,0,2,4,0
88305240,0,2,0,1
88306767,0,3,4,1
88313652,0,2,4,0
88314234,0,4,4,0
88316844,1,2,4,1
88317906,1,1,4,0
88319487,0,2,4,1
88319634,1,3,4,0
88320099,0,1,4,0
88320543,0,1,4,1
88320852,0,1,4,1
88322772,0,1,4,0
88323891,0,3,4,0
88324782,0,1,4,1
88325934,1,2,4,1
88327236,0,2,4,0
88329834,0,4,4,0
88333515,1,4,4,0
88334376,0,2,4,0
88334466,0,1,4,0
88334634,0,2,4,0
88334994,0,1,4,0
88336518,0,2,4,0
88337373,1,2,4,0
88337823,0,2,4,1
88337874,0,2,4,1
88338756,0,1,0,0
88341912,0,1,4,0
88344426,1,3,4,0
88345908,0,1,4,0
88346499,1,3,4,0
88348902,1,4,4,0
88353036,0,2,4,0
88353612,0,1,4,0
88354296,0,3,4,0
88355388,0,1,4,0
88356600,1,4,4,0
88358757,0,3,4,1
88359567,1,3,4,0
88360239,0,2,4,0
88360722,1,2,4,0
88363389,0,4,4,0
88366608,0,1,0,1
88367667,0,1,4,0
88369341,0,1,4,1
88373745,0,1,4,0
88374108,0,2,4,0
88376295,0,1,4,0
88376475,0,2,4,1
88377867,0,3,4,1
88378266,1,2,4,0
88378404,1,3,4,0
88378407,1,2,4,1
88379649,0,1,4,1
88380429,0,1,4,1
88380663,0,3,4,0
88382538,1,2,4,1
88386861,0,3,4,1
88386888,0,1,4,0
88389039,1,1,4,1
88389852,1,1,4,0
88390425,1,4,4,0
88391415,1,1,4,0
88391634,1,2,4,0
88395927,0,4,4,0
88397247,1,3,4,0
88400760,0,3,4,1
88401675,0,2,4,1
88402917,0,1,4,0
88404171,1,3,4,1
88404306,0,4,4,0
88405278,0,3,4,0
88405458,0,4,4,0
88410720,0,2,4,0
88412793,0,3,4,1
88415124,1,2,4,1
88420848,0,2,4,0
88421277,1,4,4,0
88425120,0,3,4,0
88425795,0,3,4,0
88426656,0,1,4,1
88427997,1,1,4,0
88428678,0,3,4,1
88429671,1,2,4,0
88432281,1,1,4,0
88432524,1,4,4,0
88432941,0,1,4,1
88433076,0,1,4,0
88433079,0,2,4,1
88435020,0,3,4,0
88437576,1,3,4,0
88439397,0,1,4,1
88440186,0,3,4,1
88441518,0,3,4,0
88442691,1,3,4,0
88447581,0,2,4,0
88447674,0,2,4,0
88447779,0,3,4,0
88448004,0,4,4,0
88449882,0,2,4,0
88450065,0,3,4,0
88450608,1,2,4,0
88450620,0,1,4,0
88460778,1,3,4,0
88462002,1,3,4,0
88463418,0,1,4,1
88464345,0,2,4,0
88465077,0,1,4,1
88467141,0,1,4,0
88468965,1,1,4,0
88472856,1,4,4,0
88473132,0,1,4,0
88474536,0,3,4,0
88476081,1,2,4,0
88477671,0,3,4,1
88477848,0,2,4,0
88478055,0,3,4,1
88478094,0,2,4,1
88480176,0,1,4,0
88480428,1,2,4,1
88480617,1,1,4,0
88482612,0,3,4,1
88483593,0,3,4,1
88487946,0,3,4,0
88489977,1,4,4,1
88492608,0,2,4,0
88492644,0,1,4,0
88495983,1,3,4,1
88496403,0,2,4,1
88496733,0,2,4,1
88498503,0,1,4,0
88502865,0,2,4,0
88503981,1,3,4,0
88504308,0,2,4,1
88504566,1,2,4,0
88506018,0,3,4,0
88507572,1,2,4,0
88507872,0,1,4,0
88507998,0,1,4,0
88508418,0,1,4,0
88508868,0,2,4,1
88509648,1,3,4,1
88510134,0,2,4,0
88512003,0,2,4,0
88513179,1,2,4,0
88513266,0,2,4,1
88516290,0,2,4,0
88517085,1,1,4,0
88517298,0,2,4,0
88517403,0,2,4,1
88518012,1,2,4,1
88519302,1,2,4,0
88520688,0,3,4,0
88521276,1,1,4,1
88522326,0,2,4,0
88522392,0,4,4,0
88523997,0,3,4,1
88526649,0,1,4,0
88526988,0,3,4,0
88527546,0,2,4,0
88529817,0,2,4,0
88534446,0,2,4,1
88534878,1,3,4,0
88535121,0,3,4,0
88535520,1,3,4,0
88535640,0,1,4,0
88537029,0,1,4,0
88537539,0,2,4,0
88539444,0,3,4,0
88539822,0,2,4,0
88541628,0,2,4,0
88542336,0,2,4,1
88542390,0,3,4,1
88542438,0,3,4,0
88543689,1,4,4,1
88544121,0,1,4,1
88544349,1,2,4,1
88544781,0,2,4,0
88544832,0,1,4,1
88544901,0,2,4,1
88546752,0,3,4,1
88548312,0,3,4,0
88548792,0,3,4,0
88549782,0,2,4,0
88549896,0,1,4,0
88549962,0,4,4,1
88550307,0,1,4,1
88550934,0,2,4,0
88552197,0,3,4,0
88554822,0,4,4,1
88558173,0,2,4,0
88558428,0,1,4,0
88558680,0,1,4,1
88559571,0,2,4,0
88560012,0,1,4,1
88561278,0,1,4,0
88562973,1,2,4,0
88563684,1,3,4,0
88563903,0,4,4,1
88565187,0,3,4,0
88566135,1,4,4,1
88566354,0,2,4,1
88568829,0,2,4,0
88570272,0,2,4,1
88572150,0,3,4,0
88572846,1,3,4,0
88574124,0,2,4,0
88574478,1,3,4,0
88574571,0,1,4,0
88576890,0,1,4,1
88576983,1,2,4,1
88578186,0,1,4,1
88578978,1,2,4,0
88579281,0,3,4,1
88582836,0,1,4,1
88583043,1,4,4,0
88583124,0,1,4,0
88583511,1,4,4,0
88584348,0,2,4,0
88584567,0,3,4,0
88587645,1,3,4,0
88588557,0,1,4,1
88589193,0,2,4,1
88590774,1,3,4,0
88591917,0,1,4,0
88593753,0,1,4,1
88594038,0,1,4,0
88594563,0,1,4,0
88594764,1,2,4,1
88595028,0,2,4,1
88595268,0,3,4,0
88596570,0,2,4,0
88599141,0,2,4,1
88600380,0,2,4,0
88601115,0,3,4,1
